ID,date,daily_kwh,daily_mean_kw,daily_max_kw,n_steps,th_pdl,is_active_day,month,season
75248356572,2024-04-21,7141.75,297.5729166666667,393.1,48,6755.81,True,4,mid
75248356572,2024-04-22,6368.55,265.35625,451.4,48,6755.81,False,4,mid
75248356572,2024-04-23,8302.95,345.95625,1065.2,48,6755.81,True,4,mid
75248356572,2024-04-24,26631.8,1109.6583333333333,3440.4,48,6755.81,True,4,mid
75248356572,2024-04-25,24679.65,1028.3187500000001,3775.5,48,6755.81,True,4,mid
75248356572,2024-04-26,23925.55,996.8979166666667,3758.5,48,6755.81,True,4,mid
75248356572,2024-04-27,13691.7,570.4875000000001,3278.1,48,6755.81,True,4,mid
75248356572,2024-04-28,17293.7,720.5708333333333,3818.9,48,6755.81,True,4,mid
75248356572,2024-04-29,8701.3,362.5541666666666,2079.4,48,6755.81,True,4,mid
75248356572,2024-04-30,6833.95,284.74791666666664,1787.4,48,6755.81,True,4,mid
75248356572,2024-05-01,5483.25,228.46875,773.1,48,6755.81,False,5,mid
75248356572,2024-05-02,7493.75,312.2395833333333,1155.0,48,6755.81,True,5,mid
75248356572,2024-05-03,22082.55,920.1062499999999,3101.7,48,6755.81,True,5,mid
75248356572,2024-05-04,40147.25,1672.8020833333333,4346.0,48,6755.81,True,5,mid
75248356572,2024-05-05,52933.1,2205.545833333333,3576.9,48,6755.81,True,5,mid
75248356572,2024-05-06,8681.25,361.71875,651.2,48,6755.81,True,5,mid
75248356572,2024-05-07,6098.3,254.09583333333333,372.6,48,6755.81,False,5,mid
75248356572,2024-05-08,6968.6,290.35833333333335,1204.8,48,6755.81,True,5,mid
75248356572,2024-05-09,4906.85,204.45208333333335,543.4,48,6755.81,False,5,mid
75248356572,2024-05-10,3753.35,156.38958333333332,308.0,48,6755.81,False,5,mid
75248356572,2024-05-11,3359.35,139.97291666666666,253.2,48,6755.81,False,5,mid
75248356572,2024-05-12,3740.75,155.86458333333334,1396.1,48,6755.81,False,5,mid
75248356572,2024-05-13,3511.85,146.32708333333332,275.8,48,6755.81,False,5,mid
75248356572,2024-05-14,6627.35,276.13958333333335,2174.9,48,6755.81,False,5,mid
75248356572,2024-05-15,3404.5,141.85416666666666,387.1,48,6755.81,False,5,mid
75248356572,2024-05-16,3630.25,151.26041666666666,288.8,48,6755.81,False,5,mid
75248356572,2024-05-17,2852.5499999999997,118.85624999999999,271.3,48,6755.81,False,5,mid
75248356572,2024-05-18,2042.55,85.10625,140.3,48,6755.81,False,5,mid
75248356572,2024-05-19,2391.45,99.64375,265.5,48,6755.81,False,5,mid
75248356572,2024-05-20,2947.45,122.81041666666665,212.8,48,6755.81,False,5,mid
75248356572,2024-05-21,11998.8,499.95,3978.4,48,6755.81,True,5,mid
75248356572,2024-05-22,22900.1,954.1708333333332,4812.5,48,6755.81,True,5,mid
75248356572,2024-05-23,7483.35,311.80625000000003,1723.4,48,6755.81,True,5,mid
75248356572,2024-05-24,7979.400000000001,332.475,2687.9,48,6755.81,True,5,mid
75248356572,2024-05-25,8098.25,337.4270833333333,4545.0,48,6755.81,True,5,mid
75248356572,2024-05-26,8179.5,340.8125,1768.7,48,6755.81,True,5,mid
75248356572,2024-05-27,5294.8,220.61666666666667,1730.0,48,6755.81,False,5,mid
75248356572,2024-05-28,4229.8,176.24166666666667,1810.1,48,6755.81,False,5,mid
75248356572,2024-05-29,5858.349999999999,244.09791666666663,2408.0,48,6755.81,False,5,mid
75248356572,2024-05-30,10107.8,421.1583333333333,2905.4,48,6755.81,True,5,mid
75248356572,2024-05-31,13454.5,560.6041666666666,4411.6,48,6755.81,True,5,mid
75248356572,2024-06-01,20418.75,850.78125,5687.6,48,6755.81,True,6,summer
75248356572,2024-06-02,15193.1,633.0458333333333,4186.2,48,6755.81,True,6,summer
75248356572,2024-06-03,15082.4,628.4333333333333,3885.6,48,6755.81,True,6,summer
75248356572,2024-06-04,9259.25,385.8020833333333,3008.4,48,6755.81,True,6,summer
75248356572,2024-06-05,9838.7,409.9458333333334,3018.4,48,6755.81,True,6,summer
75248356572,2024-06-06,7580.150000000001,315.83958333333334,2993.5,48,6755.81,True,6,summer
75248356572,2024-06-07,10877.0,453.2083333333333,4727.9,48,6755.81,True,6,summer
75248356572,2024-06-08,7582.7,315.9458333333333,2280.2,48,6755.81,True,6,summer
75248356572,2024-06-09,6529.55,272.06458333333336,2294.4,48,6755.81,False,6,summer
75248356572,2024-06-10,2216.45,92.35208333333333,161.8,48,6755.81,False,6,summer
75248356572,2024-06-11,1185.6,49.4,272.2,48,6755.81,False,6,summer
75248356572,2024-06-12,53.05,2.2104166666666667,25.0,48,6755.81,False,6,summer
75248356572,2024-06-13,0.0,0.0,0.0,48,6755.81,False,6,summer
75248356572,2024-06-14,0.0,0.0,0.0,48,6755.81,False,6,summer
75248356572,2024-06-15,8057.2,335.71666666666664,3281.1,48,6755.81,True,6,summer
75248356572,2024-06-16,20302.75,845.9479166666666,3831.7,48,6755.81,True,6,summer
75248356572,2024-06-17,12129.0,505.375,3944.9,48,6755.81,True,6,summer
75248356572,2024-06-18,7355.9,306.49583333333334,4043.9,48,6755.81,True,6,summer
75248356572,2024-06-19,8950.2,372.925,3768.0,48,6755.81,True,6,summer
75248356572,2024-06-20,7315.75,304.8229166666667,2821.4,48,6755.81,True,6,summer
75248356572,2024-06-21,3740.1,155.8375,1863.8,48,6755.81,False,6,summer
75248356572,2024-06-22,1924.6,80.19166666666666,290.3,48,6755.81,False,6,summer
75248356572,2024-06-23,6366.75,265.28125,3491.9,48,6755.81,False,6,summer
75248356572,2024-06-24,16251.0,677.125,2664.5,48,6755.81,True,6,summer
75248356572,2024-06-25,7631.2,317.96666666666664,1899.5,48,6755.81,True,6,summer
75248356572,2024-06-26,22314.25,929.7604166666666,3306.0,48,6755.81,True,6,summer
75248356572,2024-06-27,11307.35,471.13958333333335,2698.0,48,6755.81,True,6,summer
75248356572,2024-06-28,8953.75,373.0729166666667,2929.6,48,6755.81,True,6,summer
75248356572,2024-06-29,14570.5,607.1041666666666,3306.8,48,6755.81,True,6,summer
75248356572,2024-06-30,13398.9,558.2875,2774.9,48,6755.81,True,6,summer
75248356572,2024-07-01,5465.7,227.73749999999998,2316.1,48,6755.81,False,7,summer
75248356572,2024-07-02,7219.25,300.8020833333333,1776.0,48,6755.81,True,7,summer
75248356572,2024-07-03,11382.4,474.26666666666665,3251.6,48,6755.81,True,7,summer
75248356572,2024-07-04,9606.8,400.2833333333333,2644.7,48,6755.81,True,7,summer
75248356572,2024-07-05,13866.15,577.75625,3605.2,48,6755.81,True,7,summer
75248356572,2024-07-06,10995.1,458.12916666666666,2535.8,48,6755.81,True,7,summer
75248356572,2024-07-07,11102.6,462.60833333333335,2055.0,48,6755.81,True,7,summer
75248356572,2024-07-08,7736.5,322.3541666666667,1258.9,48,6755.81,True,7,summer
75248356572,2024-07-09,6771.8,282.15833333333336,1106.9,48,6755.81,True,7,summer
75248356572,2024-07-10,9733.4,405.55833333333334,1087.7,48,6755.81,True,7,summer
75248356572,2024-07-11,10204.95,425.20625,1726.4,48,6755.81,True,7,summer
75248356572,2024-07-12,11783.8,490.9916666666666,1555.0,48,6755.81,True,7,summer
75248356572,2024-07-13,9493.2,395.55,1789.0,48,6755.81,True,7,summer
75248356572,2024-07-14,10892.65,453.86041666666665,1409.8,48,6755.81,True,7,summer
75248356572,2024-07-15,4902.3,204.26250000000002,1076.1,48,6755.81,False,7,summer
75248356572,2024-07-16,8169.9,340.41249999999997,1798.1,48,6755.81,True,7,summer
75248356572,2024-07-17,10608.25,442.0104166666667,3440.3,48,6755.81,True,7,summer
75248356572,2024-07-18,9460.6,394.19166666666666,2324.9,48,6755.81,True,7,summer
75248356572,2024-07-19,10160.65,423.36041666666665,1201.0,48,6755.81,True,7,summer
75248356572,2024-07-20,10565.3,440.2208333333333,1199.6,48,6755.81,True,7,summer
75248356572,2024-07-21,9463.3,394.3041666666666,2499.5,48,6755.81,True,7,summer
75248356572,2024-07-22,5358.75,223.28125,744.7,48,6755.81,False,7,summer
75248356572,2024-07-23,6306.7,262.77916666666664,1524.4,48,6755.81,False,7,summer
75248356572,2024-07-24,7040.45,293.3520833333333,1174.1,48,6755.81,True,7,summer
75248356572,2024-07-25,9172.5,382.1875,1691.6,48,6755.81,True,7,summer
75248356572,2024-07-26,6867.1,286.12916666666666,852.6,48,6755.81,True,7,summer
75248356572,2024-07-27,5915.7,246.48749999999998,1164.3,48,6755.81,False,7,summer
75248356572,2024-07-28,7831.15,326.29791666666665,1901.7,48,6755.81,True,7,summer
75248356572,2024-07-29,6858.65,285.77708333333334,2778.4,48,6755.81,True,7,summer
75248356572,2024-07-30,5849.6,243.73333333333335,871.2,48,6755.81,False,7,summer
75248356572,2024-07-31,6000.9,250.0375,1650.3,48,6755.81,False,7,summer
75248356572,2024-08-01,8587.3,357.8041666666666,3355.5,48,6755.81,True,8,summer
75248356572,2024-08-02,7458.2,310.7583333333333,1476.1,48,6755.81,True,8,summer
75248356572,2024-08-03,5226.3,217.76250000000002,899.7,48,6755.81,False,8,summer
75248356572,2024-08-04,5501.8,229.24166666666667,975.2,48,6755.81,False,8,summer
75248356572,2024-08-05,5470.7,227.94583333333333,738.8,48,6755.81,False,8,summer
75248356572,2024-08-06,5623.3,234.30416666666667,1887.7,48,6755.81,False,8,summer
75248356572,2024-08-07,5130.3,213.76250000000002,637.0,48,6755.81,False,8,summer
75248356572,2024-08-08,4667.75,194.48958333333334,659.3,48,6755.81,False,8,summer
75248356572,2024-08-09,5523.900000000001,230.16250000000002,1082.6,48,6755.81,False,8,summer
75248356572,2024-08-10,6697.2,279.05,2153.8,48,6755.81,False,8,summer
75248356572,2024-08-11,7515.25,313.1354166666667,2141.2,48,6755.81,True,8,summer
75248356572,2024-08-12,7230.6,301.27500000000003,2341.5,48,6755.81,True,8,summer
75248356572,2024-08-13,7188.55,299.5229166666667,2118.4,48,6755.81,True,8,summer
75248356572,2024-08-14,6280.849999999999,261.7020833333333,1106.1,48,6755.81,False,8,summer
75248356572,2024-08-15,7212.85,300.53541666666666,1810.1,48,6755.81,True,8,summer
75248356572,2024-08-16,7105.85,296.07708333333335,1657.1,48,6755.81,True,8,summer
75248356572,2024-08-17,8431.2,351.3,2476.3,48,6755.81,True,8,summer
75248356572,2024-08-18,8986.35,374.43125000000003,3532.1,48,6755.81,True,8,summer
75248356572,2024-08-19,6745.15,281.04791666666665,2702.2,48,6755.81,False,8,summer
75248356572,2024-08-20,7400.0,308.3333333333333,1882.2,48,6755.81,True,8,summer
75248356572,2024-08-21,6861.1,285.87916666666666,1900.0,48,6755.81,True,8,summer
75248356572,2024-08-22,8170.95,340.45625,2729.3,48,6755.81,True,8,summer
75248356572,2024-08-23,8280.45,345.01875,1707.0,48,6755.81,True,8,summer
75248356572,2024-08-24,7587.2,316.1333333333333,1220.9,48,6755.81,True,8,summer
75248356572,2024-08-25,6208.85,258.70208333333335,1655.5,48,6755.81,False,8,summer
75248356572,2024-08-26,7263.900000000001,302.6625,2195.8,48,6755.81,True,8,summer
75248356572,2024-08-27,5950.2,247.92499999999998,1418.7,48,6755.81,False,8,summer
75248356572,2024-08-28,6005.45,250.22708333333333,2914.1,48,6755.81,False,8,summer
75248356572,2024-08-29,5647.9,235.32916666666665,1412.2,48,6755.81,False,8,summer
75248356572,2024-08-30,6277.2,261.55,2370.9,48,6755.81,False,8,summer
75248356572,2024-08-31,4657.75,194.07291666666666,1216.8,48,6755.81,False,8,summer
75248356572,2024-09-01,5282.5,220.10416666666666,1074.3,48,6755.81,False,9,mid
75248356572,2024-09-02,4382.8,182.61666666666667,1328.0,48,6755.81,False,9,mid
75248356572,2024-09-03,3624.85,151.03541666666666,1499.5,48,6755.81,False,9,mid
75248356572,2024-09-04,4456.15,185.67291666666665,1310.2,48,6755.81,False,9,mid
75248356572,2024-09-05,4291.0,178.79166666666666,2017.6,48,6755.81,False,9,mid
75248356572,2024-09-06,2953.45,123.06041666666665,642.9,48,6755.81,False,9,mid
75248356572,2024-09-07,4826.9,201.1208333333333,2526.1,48,6755.81,False,9,mid
75248356572,2024-09-08,4482.55,186.77291666666667,1237.3,48,6755.81,False,9,mid
75248356572,2024-09-09,6808.15,283.67291666666665,2722.7,48,6755.81,True,9,mid
75248356572,2024-09-10,6197.45,258.2270833333333,2176.0,48,6755.81,False,9,mid
75248356572,2024-09-11,8777.1,365.71250000000003,2573.7,48,6755.81,True,9,mid
75248356572,2024-09-12,7578.9,315.78749999999997,1158.5,48,6755.81,True,9,mid
75248356572,2024-09-13,6739.05,280.79375,2442.8,48,6755.81,False,9,mid
75248356572,2024-09-14,9681.3,403.3875,2546.7,48,6755.81,True,9,mid
75248356572,2024-09-15,6379.7,265.8208333333333,1802.9,48,6755.81,False,9,mid
75248356572,2024-09-16,7441.25,310.0520833333333,2463.8,48,6755.81,True,9,mid
75248356572,2024-09-17,7103.7,295.9875,1888.1,48,6755.81,True,9,mid
75248356572,2024-09-18,9594.2,399.7583333333334,2210.7,48,6755.81,True,9,mid
75248356572,2024-09-19,9928.1,413.67083333333335,1878.6,48,6755.81,True,9,mid
75248356572,2024-09-20,10137.550000000001,422.39791666666673,2033.4,48,6755.81,True,9,mid
75248356572,2024-09-21,10322.35,430.09791666666666,3609.2,48,6755.81,True,9,mid
75248356572,2024-09-22,10771.0,448.7916666666667,2537.5,48,6755.81,True,9,mid
75248356572,2024-09-23,5828.25,242.84375,2870.3,48,6755.81,False,9,mid
75248356572,2024-09-24,9284.8,386.8666666666666,2078.2,48,6755.81,True,9,mid
75248356572,2024-09-25,9319.949999999999,388.33124999999995,2725.7,48,6755.81,True,9,mid
75248356572,2024-09-26,7470.5,311.2708333333333,2302.4,48,6755.81,True,9,mid
75248356572,2024-09-27,7814.85,325.61875000000003,2703.5,48,6755.81,True,9,mid
75248356572,2024-09-28,8899.65,370.81874999999997,1640.0,48,6755.81,True,9,mid
75248356572,2024-09-29,6714.7,279.77916666666664,1489.8,48,6755.81,False,9,mid
75248356572,2024-09-30,9309.6,387.90000000000003,1748.7,48,6755.81,True,9,mid
75248356572,2024-10-01,8563.8,356.825,2341.2,48,6755.81,True,10,mid
75248356572,2024-10-02,12410.3,517.0958333333333,2717.1,48,6755.81,True,10,mid
75248356572,2024-10-03,9471.75,394.65625,3115.3,48,6755.81,True,10,mid
75248356572,2024-10-04,9232.3,384.6791666666666,2281.7,48,6755.81,True,10,mid
75248356572,2024-10-05,11802.7,491.7791666666667,2118.3,48,6755.81,True,10,mid
75248356572,2024-10-06,14419.9,600.8291666666667,2452.0,48,6755.81,True,10,mid
75248356572,2024-10-07,12820.95,534.2062500000001,2426.9,48,6755.81,True,10,mid
75248356572,2024-10-08,13215.95,550.6645833333333,1824.1,48,6755.81,True,10,mid
75248356572,2024-10-09,8326.45,346.9354166666667,1727.6,48,6755.81,True,10,mid
75248356572,2024-10-10,12645.75,526.90625,1758.5,48,6755.81,True,10,mid
75248356572,2024-10-11,13679.5,569.9791666666666,2362.0,48,6755.81,True,10,mid
75248356572,2024-10-12,6850.9,285.45416666666665,2813.6,48,6755.81,True,10,mid
75248356572,2024-10-13,7890.25,328.7604166666667,2497.6,48,6755.81,True,10,mid
75248356572,2024-10-14,7749.35,322.88958333333335,1735.7,48,6755.81,True,10,mid
75248356572,2024-10-15,4147.85,172.82708333333335,1041.5,48,6755.81,False,10,mid
75248356572,2024-10-16,8370.15,348.75624999999997,2620.4,48,6755.81,True,10,mid
75248356572,2024-10-17,11073.1,461.37916666666666,3046.6,48,6755.81,True,10,mid
75248356572,2024-10-18,12736.25,530.6770833333334,2644.6,48,6755.81,True,10,mid
75248356572,2024-10-19,15065.199999999999,627.7166666666666,3038.5,48,6755.81,True,10,mid
75248356572,2024-10-20,9657.6,402.40000000000003,1716.5,48,6755.81,True,10,mid
75248356572,2024-10-21,10585.95,441.08125,2202.4,48,6755.81,True,10,mid
75248356572,2024-10-22,10099.2,420.8,2718.7,48,6755.81,True,10,mid
75248356572,2024-10-23,8669.55,361.23125,2319.7,48,6755.81,True,10,mid
75248356572,2024-10-24,6413.6,267.23333333333335,1128.5,48,6755.81,False,10,mid
75248356572,2024-10-25,9093.65,378.90208333333334,2240.1,48,6755.81,True,10,mid
75248356572,2024-10-26,8881.0,370.0416666666667,2318.5,48,6755.81,True,10,mid
75248356572,2024-10-27,18053.7,752.2375000000001,3170.7,48,6755.81,True,10,mid
75248356572,2024-10-28,5153.9,214.7458333333333,892.9,48,6755.81,False,10,mid
75248356572,2024-10-29,5016.05,218.08913043478262,377.7,46,6755.81,False,10,mid
77770024112,2023-10-31,722.3,722.3,1043.6,2,2371.53,False,10,mid
77770024112,2023-11-01,20401.55,850.0645833333333,2743.4,48,2371.53,True,11,mid
77770024112,2023-11-02,18097.35,754.05625,2710.9,48,2371.53,True,11,mid
77770024112,2023-11-03,24036.65,1001.5270833333334,3137.9,48,2371.53,True,11,mid
77770024112,2023-11-04,19013.6,792.2333333333332,2597.7,48,2371.53,True,11,mid
77770024112,2023-11-05,15850.25,660.4270833333334,2990.6,48,2371.53,True,11,mid
77770024112,2023-11-06,13651.25,568.8020833333334,3497.3,48,2371.53,True,11,mid
77770024112,2023-11-07,13280.25,553.34375,2636.4,48,2371.53,True,11,mid
77770024112,2023-11-08,15913.3,663.0541666666667,3000.0,48,2371.53,True,11,mid
77770024112,2023-11-09,16686.1,695.2541666666666,2937.4,48,2371.53,True,11,mid
77770024112,2023-11-10,16292.5,678.8541666666666,3174.3,48,2371.53,True,11,mid
77770024112,2023-11-11,17555.4,731.475,2895.2,48,2371.53,True,11,mid
77770024112,2023-11-12,19146.95,797.7895833333333,2968.6,48,2371.53,True,11,mid
77770024112,2023-11-13,16307.45,679.4770833333333,2843.2,48,2371.53,True,11,mid
77770024112,2023-11-14,14798.5,616.6041666666666,2534.4,48,2371.53,True,11,mid
77770024112,2023-11-15,14691.55,612.1479166666667,3102.5,48,2371.53,True,11,mid
77770024112,2023-11-16,16293.65,678.9020833333333,3539.5,48,2371.53,True,11,mid
77770024112,2023-11-17,16341.7,680.9041666666667,2989.6,48,2371.53,True,11,mid
77770024112,2023-11-18,13912.15,579.6729166666667,3072.5,48,2371.53,True,11,mid
77770024112,2023-11-19,14607.45,608.6437500000001,2977.7,48,2371.53,True,11,mid
77770024112,2023-11-20,15176.35,632.3479166666667,3012.8,48,2371.53,True,11,mid
77770024112,2023-11-21,14757.9,614.9125,1872.2,48,2371.53,True,11,mid
77770024112,2023-11-22,11624.75,484.3645833333333,1086.0,48,2371.53,True,11,mid
77770024112,2023-11-23,13462.55,560.9395833333333,2351.6,48,2371.53,True,11,mid
77770024112,2023-11-24,12073.35,503.05625000000003,2033.2,48,2371.53,True,11,mid
77770024112,2023-11-25,10937.95,455.7479166666667,1257.5,48,2371.53,True,11,mid
77770024112,2023-11-26,9837.7,409.9041666666667,1071.7,48,2371.53,True,11,mid
77770024112,2023-11-27,19668.85,819.5354166666666,2890.6,48,2371.53,True,11,mid
77770024112,2023-11-28,19211.75,800.4895833333334,3736.2,48,2371.53,True,11,mid
77770024112,2023-11-29,18800.45,783.3520833333333,3489.5,48,2371.53,True,11,mid
77770024112,2023-11-30,17562.35,731.7645833333332,3724.3,48,2371.53,True,11,mid
77770024112,2023-12-01,12528.8,522.0333333333333,1344.5,48,2371.53,True,12,winter
77770024112,2023-12-02,14537.050000000001,605.7104166666667,2626.4,48,2371.53,True,12,winter
77770024112,2023-12-03,19385.65,807.7354166666668,2873.7,48,2371.53,True,12,winter
77770024112,2023-12-04,11905.4,496.05833333333334,2121.4,48,2371.53,True,12,winter
77770024112,2023-12-05,11629.3,484.5541666666666,1496.4,48,2371.53,True,12,winter
77770024112,2023-12-06,12544.55,522.6895833333333,1703.4,48,2371.53,True,12,winter
77770024112,2023-12-07,10887.9,453.66249999999997,1691.7,48,2371.53,True,12,winter
77770024112,2023-12-08,16627.0,692.7916666666666,2557.1,48,2371.53,True,12,winter
77770024112,2023-12-09,11011.4,458.80833333333334,1701.6,48,2371.53,True,12,winter
77770024112,2023-12-10,21187.85,882.8270833333332,3080.4,48,2371.53,True,12,winter
77770024112,2023-12-11,18377.25,765.71875,3360.2,48,2371.53,True,12,winter
77770024112,2023-12-12,14719.45,613.3104166666667,2913.8,48,2371.53,True,12,winter
77770024112,2023-12-13,17190.15,716.25625,2923.9,48,2371.53,True,12,winter
77770024112,2023-12-14,18274.6,761.4416666666666,2774.6,48,2371.53,True,12,winter
77770024112,2023-12-15,15936.75,664.03125,3011.6,48,2371.53,True,12,winter
77770024112,2023-12-16,13958.25,581.59375,1844.6,48,2371.53,True,12,winter
77770024112,2023-12-17,9556.65,398.19374999999997,574.8,48,2371.53,True,12,winter
77770024112,2023-12-18,37968.7,1582.0291666666665,3259.4,48,2371.53,True,12,winter
77770024112,2023-12-19,22522.55,938.4395833333333,2911.1,48,2371.53,True,12,winter
77770024112,2023-12-20,19963.9,831.8291666666668,2425.4,48,2371.53,True,12,winter
77770024112,2023-12-21,17080.45,711.6854166666667,2693.2,48,2371.53,True,12,winter
77770024112,2023-12-22,20475.85,853.1604166666666,2912.4,48,2371.53,True,12,winter
77770024112,2023-12-23,17186.0,716.0833333333334,2581.1,48,2371.53,True,12,winter
77770024112,2023-12-24,19565.05,815.2104166666667,2623.3,48,2371.53,True,12,winter
77770024112,2023-12-25,21206.2,883.5916666666667,3063.8,48,2371.53,True,12,winter
77770024112,2023-12-26,12471.15,519.63125,1121.1,48,2371.53,True,12,winter
77770024112,2023-12-27,14631.85,609.6604166666667,2890.3,48,2371.53,True,12,winter
77770024112,2023-12-28,9411.05,392.1270833333333,1269.6,48,2371.53,True,12,winter
77770024112,2023-12-29,12457.25,519.0520833333334,2424.9,48,2371.53,True,12,winter
77770024112,2023-12-30,10735.45,447.3104166666667,2243.0,48,2371.53,True,12,winter
77770024112,2023-12-31,14030.7,584.6125000000001,2195.0,48,2371.53,True,12,winter
77770024112,2024-01-01,11386.15,474.42291666666665,1567.7,48,2371.53,True,1,winter
77770024112,2024-01-02,10092.4,420.51666666666665,492.3,48,2371.53,True,1,winter
77770024112,2024-01-03,11251.7,468.8208333333334,566.0,48,2371.53,True,1,winter
77770024112,2024-01-04,14908.4,621.1833333333333,1191.6,48,2371.53,True,1,winter
77770024112,2024-01-05,19867.2,827.8000000000001,1998.4,48,2371.53,True,1,winter
77770024112,2024-01-06,18681.5,778.3958333333334,891.8,48,2371.53,True,1,winter
77770024112,2024-01-07,23000.25,958.34375,2551.9,48,2371.53,True,1,winter
77770024112,2024-01-08,16157.0,673.2083333333334,749.4,48,2371.53,True,1,winter
77770024112,2024-01-09,16105.9,671.0791666666667,787.4,48,2371.53,True,1,winter
77770024112,2024-01-10,17883.7,745.1541666666667,1509.1,48,2371.53,True,1,winter
77770024112,2024-01-11,19954.6,831.4416666666666,1558.6,48,2371.53,True,1,winter
77770024112,2024-01-12,21025.7,876.0708333333333,2307.2,48,2371.53,True,1,winter
77770024112,2024-01-13,27658.05,1152.41875,2713.8,48,2371.53,True,1,winter
77770024112,2024-01-14,32897.05,1370.7104166666668,3596.6,48,2371.53,True,1,winter
77770024112,2024-01-15,41224.25,1717.6770833333333,3389.0,48,2371.53,True,1,winter
77770024112,2024-01-16,43058.95,1794.1229166666665,3079.7,48,2371.53,True,1,winter
77770024112,2024-01-17,24965.55,1040.23125,1371.8,48,2371.53,True,1,winter
77770024112,2024-01-18,25129.4,1047.0583333333334,1739.5,48,2371.53,True,1,winter
77770024112,2024-01-19,40109.15,1671.2145833333334,3174.2,48,2371.53,True,1,winter
77770024112,2024-01-20,48798.15,2033.2562500000001,3369.0,48,2371.53,True,1,winter
77770024112,2024-01-21,45699.75,1904.15625,3486.8,48,2371.53,True,1,winter
77770024112,2024-01-22,35658.5,1485.7708333333333,3362.3,48,2371.53,True,1,winter
77770024112,2024-01-23,33923.2,1413.4666666666665,2991.1,48,2371.53,True,1,winter
77770024112,2024-01-24,30114.35,1254.7645833333333,2726.4,48,2371.53,True,1,winter
77770024112,2024-01-25,28952.95,1206.3729166666667,2379.7,48,2371.53,True,1,winter
77770024112,2024-01-26,31621.5,1317.5625,2570.5,48,2371.53,True,1,winter
77770024112,2024-01-27,40008.2,1667.0083333333332,3030.7,48,2371.53,True,1,winter
77770024112,2024-01-28,36574.35,1523.9312499999999,3196.0,48,2371.53,True,1,winter
77770024112,2024-01-29,33239.5,1384.9791666666667,3001.4,48,2371.53,True,1,winter
77770024112,2024-01-30,31906.75,1329.4479166666667,2704.7,48,2371.53,True,1,winter
77770024112,2024-01-31,29906.6,1246.1083333333333,2980.9,48,2371.53,True,1,winter
77770024112,2024-02-01,33648.1,1402.0041666666666,3201.0,48,2371.53,True,2,winter
77770024112,2024-02-02,32962.6,1373.4416666666666,2987.2,48,2371.53,True,2,winter
77770024112,2024-02-03,31320.75,1305.03125,3271.2,48,2371.53,True,2,winter
77770024112,2024-02-04,24009.5,1000.3958333333334,1501.8,48,2371.53,True,2,winter
77770024112,2024-02-05,25360.5,1056.6875,2498.8,48,2371.53,True,2,winter
77770024112,2024-02-06,23599.15,983.2979166666668,1968.7,48,2371.53,True,2,winter
77770024112,2024-02-07,24694.5,1028.9375,1810.0,48,2371.53,True,2,winter
77770024112,2024-02-08,25047.35,1043.6395833333333,1798.4,48,2371.53,True,2,winter
77770024112,2024-02-09,28720.399999999998,1196.6833333333332,3033.4,48,2371.53,True,2,winter
77770024112,2024-02-10,28836.65,1201.5270833333334,2784.9,48,2371.53,True,2,winter
77770024112,2024-02-11,30754.85,1281.4520833333333,2591.2,48,2371.53,True,2,winter
77770024112,2024-02-12,26296.15,1095.6729166666667,2760.2,48,2371.53,True,2,winter
77770024112,2024-02-13,29188.7,1216.1958333333334,3071.2,48,2371.53,True,2,winter
77770024112,2024-02-14,22646.55,943.6062499999999,2307.1,48,2371.53,True,2,winter
77770024112,2024-02-15,26383.5,1099.3125,3069.4,48,2371.53,True,2,winter
77770024112,2024-02-16,29925.7,1246.9041666666667,2629.0,48,2371.53,True,2,winter
77770024112,2024-02-17,26084.55,1086.85625,2908.0,48,2371.53,True,2,winter
77770024112,2024-02-18,23114.8,963.1166666666667,2485.6,48,2371.53,True,2,winter
77770024112,2024-02-19,19110.9,796.2875,1169.0,48,2371.53,True,2,winter
77770024112,2024-02-20,21014.45,875.6020833333333,2272.7,48,2371.53,True,2,winter
77770024112,2024-02-21,20486.0,853.5833333333334,2261.9,48,2371.53,True,2,winter
77770024112,2024-02-22,16213.55,675.5645833333333,1385.0,48,2371.53,True,2,winter
77770024112,2024-02-23,18296.2,762.3416666666667,2472.9,48,2371.53,True,2,winter
77770024112,2024-02-24,25237.85,1051.5770833333333,2670.4,48,2371.53,True,2,winter
77770024112,2024-02-25,22156.4,923.1833333333334,2817.9,48,2371.53,True,2,winter
77770024112,2024-02-26,29522.15,1230.0895833333334,2380.8,48,2371.53,True,2,winter
77770024112,2024-02-27,29983.25,1249.3020833333333,1975.9,48,2371.53,True,2,winter
77770024112,2024-02-28,24851.45,1035.4770833333334,2355.3,48,2371.53,True,2,winter
77770024112,2024-02-29,22748.9,947.8708333333334,1668.3,48,2371.53,True,2,winter
77770024112,2024-03-01,25771.25,1073.8020833333333,2130.7,48,2371.53,True,3,mid
77770024112,2024-03-02,29010.6,1208.7749999999999,2148.8,48,2371.53,True,3,mid
77770024112,2024-03-03,27383.95,1140.9979166666667,2169.9,48,2371.53,True,3,mid
77770024112,2024-03-04,28270.35,1177.9312499999999,2816.5,48,2371.53,True,3,mid
77770024112,2024-03-05,27501.65,1145.9020833333334,2020.6,48,2371.53,True,3,mid
77770024112,2024-03-06,26178.4,1090.7666666666667,2136.5,48,2371.53,True,3,mid
